doc;sent_text;sent_id;position;pron;automatic_an;manual_an;fr_trad;automatic_impro_align
ep-09-01-12-013.xml ; The rates paid for scrap metal , paper and bottles made of synthetic materials are falling dramatically . It is becoming unprofitable to collect such material . In addition , many cities have done away with the containers into which __it__ can be sorted , or have ceased emptying them . ;209; 239.14 ; it ; unknown_ref ;nominal_ref; ceux-ci;unknown_ref
ep-09-01-12-013.xml ; It is becoming unprofitable to collect such material . In addition , many cities have done away with the containers into which it can be sorted , or have ceased emptying them . Recycling paper has been much in the news recently . The current situation in Poland in this regard may be summarised as follows . Those engaged in collecting scrap paper maintain that the prices are too low and that __it__ does not pay to handle it . On the other hand , those who produce paper using recycled paper claim that the latter is too expensive for them and that the current prices mean it is not worth their while investing in equipment for processing it . ;210; 242.16 ; it ; unknown_ref ;pleonastic_ref; empty;unknown_ref
ep-09-01-12-013.xml ; It is becoming unprofitable to collect such material . In addition , many cities have done away with the containers into which it can be sorted , or have ceased emptying them . Recycling paper has been much in the news recently . The current situation in Poland in this regard may be summarised as follows . Those engaged in collecting scrap paper maintain that the prices are too low and that it does not pay to handle __it__ . On the other hand , those who produce paper using recycled paper claim that the latter is too expensive for them and that the current prices mean it is not worth their while investing in equipment for processing it . ;210; 242.22 ; it ; unknown_ref ;nominal_ref; actuelle;unknown_ref
ep-09-01-12-013.xml ; It is becoming unprofitable to collect such material . In addition , many cities have done away with the containers into which it can be sorted , or have ceased emptying them . Recycling paper has been much in the news recently . The current situation in Poland in this regard may be summarised as follows . Those engaged in collecting scrap paper maintain that the prices are too low and that it does not pay to handle it . On the other hand , those who produce paper using recycled paper claim that the latter is too expensive for them and that the current prices mean __it__ is not worth their while investing in equipment for processing it . ;210; 243.28 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-013.xml ; It is becoming unprofitable to collect such material . In addition , many cities have done away with the containers into which it can be sorted , or have ceased emptying them . Recycling paper has been much in the news recently . The current situation in Poland in this regard may be summarised as follows . Those engaged in collecting scrap paper maintain that the prices are too low and that it does not pay to handle it . On the other hand , those who produce paper using recycled paper claim that the latter is too expensive for them and that the current prices mean it is not worth their while investing in equipment for processing __it__ . ;210; 243.39 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-014.xml ;" by Christa Klass , on behalf of the Committee on the Environment , Public Health and Food Safety , on the framework directive to achieve a sustainable use of pesticides (06124/5/2008 - C6-0323/2008 - ; by Hiltrud Breyer , on behalf of the Committee on the Environment , Public Health and Food Safety , on the placing of plant protection products on the market ( 11119/8/2008 - C6-0326/2008 - . rapporteur . - ( DE ) Madam President , Commissioner Vassiliou , Commissioner Dimas , ladies and gentlemen , today we have the result of many discussions and negotiations , which were , at times , conducted with great emotion , and we will have the opportunity to vote on this tomorrow . We have not made __it__ easy for ourselves . ";5; 6.5 ; it ; unknown_ref ;event_ref; madame;unknown_ref
ep-09-01-12-014.xml ; We have established that science does not always point us in the right direction with clear findings . Further scientific support will be necessary in order to analyse the effects of this new legislation . First of all , therefore , sincere thanks to all those who contributed to this positive result with constructive proposals , my fellow members here in Parliament , the European Commission , the French Presidency of the Council - __it__ is a pity that the Czech Presidency of the Council is not here this evening - but thanks also to the staff . ;9; 10.40 ; it ; unknown_ref ;pleonastic_ref; empty;unknown_ref
ep-09-01-12-014.xml ; Substances that are proven to be detrimental to health will not be licensed , on that we are in agreement . However , a ban must be based on scientifically sound findings and not on political dogmas . Exposure must also be taken into consideration because with pesticides , like many things in life , __it__ is the dosage that creates the poison hazard . ;31; 33.18 ; it ; unknown_ref ;pleonastic_ref; comme;unknown_ref
ep-09-01-12-014.xml ; However , a ban must be based on scientifically sound findings and not on political dogmas . Exposure must also be taken into consideration because with pesticides , like many things in life , it is the dosage that creates the poison hazard . A headache tablet is a blessing , but if you take 20 __it__ becomes dangerous , even life -threatening . ;32; 34.13 ; it ; unknown_ref ;nominal_ref; empty;unknown_ref
ep-09-01-12-014.xml ; Exposure must also be taken into consideration because with pesticides , like many things in life , it is the dosage that creates the poison hazard . A headache tablet is a blessing , but if you take 20 it becomes dangerous , even life -threatening . We have reached a good compromise . __it__ will harmonise the environment and economic policy and I hope that we can emphasise our requirements in a unanimous vote tomorrow . ;33; 36.1 ; it ; unknown_ref ;nominal_ref; j';unknown_ref
